,City,Place,Rating_mean,Rating_count,slug
8899,Mumbai,Daya Mata Mandir,5.0,2,mumbai
8900,Mumbai,Deccan Odyssey,4.529411764705882,153,mumbai
8901,Mumbai,Dhakleshwar Mahadev Mandir,5.0,2,mumbai
8902,Mumbai,Dharavi,3.816279069767442,430,mumbai
8903,Mumbai,Dhobi Ghat,3.873170731707317,820,mumbai
8904,Mumbai,Dinanath Mangeshkar Hall,4.0,3,mumbai
8905,Mumbai,Dinodia Photo Gallery,4.25,4,mumbai
8906,Mumbai,Dolphin Aquarium,3.941176470588236,34,mumbai
8907,Mumbai,Dreams The Mall,4.25,4,mumbai
8908,Mumbai,Dynamix Mall,4.25,16,mumbai
8909,Mumbai,East Indian Museum,4.0,2,mumbai
8910,Mumbai,Eastern Mall,3.75,4,mumbai
8911,Mumbai,Elephanta Caves,3.93713163064833,1527,mumbai
8912,Mumbai,Erangal Beach,3.75,8,mumbai
8913,Mumbai,Essel World,4.710360618202633,1747,mumbai
8914,Mumbai,Fanaswadi Temple,4.357142857142857,14,mumbai
8915,Mumbai,Ferry to Alibaug,4.238095238095238,63,mumbai
8916,Mumbai,Fine Arts Cultural Centre,4.666666666666667,6,mumbai
8917,Mumbai,Firdaus Enterprises,5.0,1,mumbai
8918,Mumbai,Five Gardens,4.12,50,mumbai
8919,Mumbai,Flora Fountain,3.9604519774011298,177,mumbai
8920,Mumbai,Forest Park,4.5,2,mumbai
8921,Mumbai,Funky Monkeys Play Center - Andheri,4.40625,32,mumbai
8922,Mumbai,Gateway of India,4.164425770308124,10710,mumbai
8923,Mumbai,Ghanteshwar Hanuman Temple,3.5,2,mumbai
8924,Mumbai,Gilbert Hill,3.2,10,mumbai
8925,Mumbai,Girgaum Chowpatty,4.313559322033898,118,mumbai
8926,Mumbai,Global Vipassana Pagoda,4.480164158686731,731,mumbai
8927,Mumbai,Gloria Church,4.4,5,mumbai
8928,Mumbai,Goa Kings Beer,4.5,6,mumbai
8929,Mumbai,Golfa Devi Temple,4.0,1,mumbai
8930,Mumbai,Gorai Beach,4.08,175,mumbai
8931,Mumbai,Goregaon Film city,3.8,10,mumbai
8932,Mumbai,Growel's 101 Mall,4.508196721311475,122,mumbai
8933,Mumbai,Gurudev Datta Mandir,4.333333333333333,3,mumbai
8934,Mumbai,H. R. College of Commerce & Economics,3.5,8,mumbai
8935,Mumbai,Haji Ali Mosque,3.994640122511485,1306,mumbai
8936,Mumbai,Hanging Gardens (Ferozeshah Mehta),4.293598233995585,453,mumbai
8937,Mumbai,Harekrishna Art Studio,3.5,2,mumbai
8938,Mumbai,Hasnabad Dargah,5.0,1,mumbai
8939,Mumbai,Health Education Library for People,3.0,3,mumbai
8940,Mumbai,Hedavde Mahalaxmi Temple,4.258928571428571,112,mumbai
8941,Mumbai,Heera Panna Shopping Center,3.891304347826087,46,mumbai
8942,Mumbai,Hi Life Mall,3.142857142857143,7,mumbai
8943,Mumbai,High Street Phoenix,4.3054830287206265,383,mumbai
8944,Mumbai,Highest Point Trail to Jambhulmal Peak,4.333333333333333,3,mumbai
8945,Mumbai,Holy Trinity Church,4.6,10,mumbai
8946,Mumbai,Horniman Circle Garden,4.232142857142857,56,mumbai
8947,Mumbai,Horticultural park,4.5,2,mumbai
8948,Mumbai,Huma Mall,3.357142857142857,14,mumbai
8949,Mumbai,Hutatma Chowk,3.5789473684210527,19,mumbai
8950,Mumbai,Ice Berg,3.0,1,mumbai
8951,Mumbai,Immaculate Conception Church,4.0,6,mumbai
8952,Mumbai,Impressions Art Gallery,4.333333333333333,3,mumbai
8953,Mumbai,Indian Art Corner,5.0,2,mumbai
8954,Mumbai,Indian Museum Ship (Vikrant),3.689655172413793,29,mumbai
8955,Mumbai,Indo Nepal Art Centre,4.5,8,mumbai
8956,Mumbai,Infiniti Mall,4.4089068825910935,247,mumbai
8957,Mumbai,Inorbit Mall,4.417721518987341,79,mumbai
8958,Mumbai,J N Petit Institute Library,4.75,4,mumbai
8959,Mumbai,Jai Hind College,3.9444444444444446,18,mumbai
8960,Mumbai,Jain Temple - Mumbai,4.352272727272728,352,mumbai
8961,Mumbai,Jarimari Mata Temple,4.5,4,mumbai
8962,Mumbai,Jay Nag Devta Mandir,3.75,4,mumbai
8963,Mumbai,Jaya He GVK New Museum,5.0,2,mumbai
8964,Mumbai,Jaymaa Vindya Kashni Temple,4.0,3,mumbai
8965,Mumbai,Jehangir Art Gallery,4.228070175438597,285,mumbai
8966,Mumbai,Jio Garden,4.333333333333333,12,mumbai
8967,Mumbai,Jogeshwari Caves,3.9047619047619047,21,mumbai
8968,Mumbai,Jogger's Park,4.425531914893617,94,mumbai
8969,Mumbai,Johnson & Johnson Garden,4.5,4,mumbai
8970,Mumbai,Johnson and Johnson Garden,4.0,4,mumbai
8971,Mumbai,Joseph Baptista Garden,3.5,4,mumbai
8972,Mumbai,Juhu,4.0285714285714285,35,mumbai
8973,Mumbai,Juhu Beach,4.1157407407407405,2160,mumbai
8974,Mumbai,Juhu Garden,4.466666666666667,15,mumbai
8975,Mumbai,K Star Mall,3.41025641025641,39,mumbai
8976,Mumbai,Kala Ghoda Art Precinct,4.608695652173913,46,mumbai
8977,Mumbai,Kali Mata Mandir,5.0,2,mumbai
8978,Mumbai,Kamala Nehru Park,4.285714285714286,140,mumbai
8979,Mumbai,Kanchan Amrut Mandir,5.0,2,mumbai
8980,Mumbai,Kanheri Caves,4.206502636203866,1138,mumbai
8981,Mumbai,Kedareshwar Mahadev Mandir,5.0,2,mumbai
8982,Mumbai,Kemps Corner,3.9565217391304346,23,mumbai
8983,Mumbai,Keneseth Eliyahoo Synagogue,4.171428571428572,35,mumbai
8984,Mumbai,Khotachiwadi,4.75,4,mumbai
8985,Mumbai,KidZania Mumbai,4.702190645352279,1689,mumbai
8986,Mumbai,Kitab Mahal,4.666666666666667,3,mumbai
8987,Mumbai,Kochu Guruvayoor Temple,3.6666666666666665,6,mumbai
8988,Mumbai,Konkan Railway,3.8333333333333335,30,mumbai
8989,Mumbai,Krishna Vatika Mandir,4.785714285714286,14,mumbai
8990,Mumbai,Kulraj Broadway Cinema,4.666666666666667,6,mumbai
8991,Mumbai,Kumar Shopping Mall,4.666666666666667,3,mumbai
8992,Mumbai,Kwan Kung Temple,4.0,3,mumbai
8993,Mumbai,Lal Baug Cha Raja,4.288888888888889,45,mumbai
8994,Mumbai,Lalbaug Spice Market,4.0,8,mumbai
8995,Mumbai,Laquenail & Lash Lounge,4.0,1,mumbai
8996,Mumbai,Link Square Mall,4.4,10,mumbai
8997,Mumbai,Lion Gate,4.190476190476191,21,mumbai
8998,Mumbai,Little World Mall,4.233333333333333,30,mumbai
8999,Mumbai,Lokhandwala Lake,4.142857142857143,7,mumbai
9000,Mumbai,Lokhandwala Market,4.190476190476191,84,mumbai
9001,Mumbai,Loyalty Lounge,4.092485549132948,173,mumbai
9002,Mumbai,Lumbini Budh Vihar,4.333333333333333,3,mumbai
9003,Mumbai,MCGM Garden Oshiwara,4.444444444444445,9,mumbai
9004,Mumbai,MCGM Office,4.0,5,mumbai
9005,Mumbai,Madan Mohan Lal Ji Mandir,4.5,2,mumbai
9006,Mumbai,Madh Fort,3.727272727272727,11,mumbai
9007,Mumbai,Madh Island,4.25,76,mumbai
9008,Mumbai,Magen David Synagogue,3.8947368421052633,19,mumbai
9009,Mumbai,Mahakali Caves,3.8222222222222224,45,mumbai
9010,Mumbai,Mahakavi Kalidas Natya Mandir,4.5,8,mumbai
9011,Mumbai,Mahalakshmi Race Course,4.041666666666667,72,mumbai
9012,Mumbai,Mahalakshmi Temple,4.267248215701824,1261,mumbai
9013,Mumbai,Maharashtra Nature Park,3.7586206896551726,29,mumbai
9014,Mumbai,Maharishi Valmiki Mandir,5.0,2,mumbai
9015,Mumbai,Mahatma Jyotiba Phule Market,3.8767123287671232,73,mumbai
9016,Mumbai,Maheshwari Udyan,3.5,10,mumbai
9017,Mumbai,Mahim Fort,3.5,12,mumbai
9018,Mumbai,Mahindra Hockey Stadium,3.923076923076923,13,mumbai
9019,Mumbai,Malabar Hill,4.173913043478261,368,mumbai
9020,Mumbai,Mandapeshwar Caves,4.0,9,mumbai
9021,Mumbai,Maneckji Seth Agiary,4.166666666666667,6,mumbai
9022,Mumbai,Mangal Sai Dham,4.5,8,mumbai
9023,Mumbai,Mangaldas Market,3.978260869565217,46,mumbai
9024,Mumbai,Mani Bhavan Gandhi Museum,4.1502890173410405,1384,mumbai
9025,Mumbai,Manmala Devi Mandir,4.0,4,mumbai
9026,Mumbai,Manori Beach,4.318181818181818,88,mumbai
9027,Mumbai,Mansa Devi Mandir,4.333333333333333,3,mumbai
9028,Mumbai,Mariamma Devi Temple,4.0,3,mumbai
9029,Mumbai,Marine Drive,4.460266666666667,7500,mumbai
9030,Mumbai,Marubai Gaondevi Mandir,4.0,3,mumbai
9031,Mumbai,Maruti Mall,5.0,1,mumbai
9032,Mumbai,Marve Beach,3.740740740740741,54,mumbai
9033,Mumbai,Mata Vaishno Devi Divya Dham,4.555555555555555,9,mumbai
9034,Mumbai,Matthieu Foss Gallery,4.666666666666667,3,mumbai
9035,Mumbai,Matunga Market,3.7666666666666666,30,mumbai
9036,Mumbai,Mehboob Studios,4.333333333333333,3,mumbai
9037,Mumbai,Meldi Maa Mandir,4.333333333333333,3,mumbai
9038,Mumbai,Method Art Space,5.0,1,mumbai
9039,Mumbai,Milan Mall,4.0,5,mumbai
9040,Mumbai,Millk,4.857142857142857,7,mumbai
9041,Mumbai,Mod'Art International,5.0,2,mumbai
9042,Mumbai,Monetary Museum,4.235294117647059,34,mumbai
9043,Mumbai,Mother of Jesus Church,4.5,4,mumbai
9044,Mumbai,Mount Carmel Church,4.111111111111111,9,mumbai
9045,Mumbai,Mount Mary Basilica,4.523705324580599,1371,mumbai
9046,Mumbai,Mughal Art Corner,4.333333333333333,3,mumbai
9047,Mumbai,Mughal Masjid,5.0,1,mumbai
9048,Mumbai,Mukteshwar Temple,4.6,20,mumbai
9049,Mumbai,Mulji Jetha Fountain,4.5,2,mumbai
9050,Mumbai,Mumba Devi Temple,3.938388625592417,211,mumbai
9051,Mumbai,Mumbai Central Terminus,4.0,2,mumbai
9052,Mumbai,Mumbai G.P.O,4.166666666666667,42,mumbai
9053,Mumbai,Mumbai Port Trust Garden,4.378378378378378,37,mumbai
9054,Mumbai,Mumbai Zoo (Veermata Jijabai Udyan),3.71978021978022,182,mumbai
9055,Mumbai,Municipal Laundry,3.920634920634921,63,mumbai
9056,Mumbai,Nalanda Buddha Vihar Temple,4.5,4,mumbai
9057,Mumbai,Namantar Shahid Smarak Memorial,1.0,1,mumbai
9058,Mumbai,Nariman Point,4.339222614840989,2264,mumbai
9059,Mumbai,Narmadeshwar Mahadev Mandir,4.285714285714286,7,mumbai
9060,Mumbai,Natesan's Antiqart,3.2,5,mumbai
9061,Mumbai,National Centre for Performing Arts,4.554545454545455,110,mumbai
9062,Mumbai,National Gallery of Modern Art,4.083333333333333,48,mumbai
9063,Mumbai,National Museum of Indian Cinema,4.125,8,mumbai
9064,Mumbai,Natural,4.5,2,mumbai
9065,Mumbai,Naval Uprising Statue,4.25,4,mumbai
9066,Mumbai,Nehru Centre,4.228070175438597,57,mumbai
9067,Mumbai,Nehru Planetarium,4.216981132075472,318,mumbai
9068,Mumbai,Nehru Science Center,4.148148148148148,135,mumbai
9069,Mumbai,Neptune Magnet Mall,4.153846153846154,26,mumbai
9070,Mumbai,Nhava Sheva,4.2,5,mumbai
9071,Mumbai,Nipponzan Myohoji Budha Temple,3.8,10,mumbai
9072,Mumbai,Nirmal Lifestyle Mall,3.787878787878788,33,mumbai
9073,Mumbai,Noahs Ark,4.0,2,mumbai
9074,Mumbai,Oberoi Mall,4.503676470588236,272,mumbai
9075,Mumbai,Orchid City Centre Mall,4.142857142857143,7,mumbai
9076,Mumbai,Our Lady of Rosary Church,4.0,4,mumbai
9077,Mumbai,PVR Icon,4.476190476190476,42,mumbai
9078,Mumbai,Palladium Mall,4.2075471698113205,53,mumbai
9079,Mumbai,Panna Paintings,4.5,2,mumbai
9080,Mumbai,Paras Dham Temple,4.571428571428571,7,mumbai
9081,Mumbai,Parel Factory Outlet Market,4.0,19,mumbai
9082,Mumbai,Parja Shree Ganesh Mandir,4.666666666666667,3,mumbai
9083,Mumbai,Parla Jin Mandir,4.8,5,mumbai
9084,Mumbai,Parleshwar Ganpati Mandir,4.4,10,mumbai
9085,Mumbai,Parliament Building (Mantralaya),3.727272727272727,33,mumbai
9086,Mumbai,Parsi Fire Temple,4.352941176470588,17,mumbai
9087,Mumbai,Patala Devi Mandir,4.0,1,mumbai
9088,Mumbai,Phoenix Marketcity,4.245945945945946,370,mumbai
9089,Mumbai,Play Around Indoor Kids Play Center,4.5,18,mumbai
9090,Mumbai,Popli Art Gallery,4.666666666666667,3,mumbai
9091,Mumbai,Powai Lake,4.328413284132841,271,mumbai
9092,Mumbai,Prabhakar Thakare Garden,4.25,4,mumbai
9093,Mumbai,Prabodhan Kridabhavan.,4.0,1,mumbai
9094,Mumbai,Pramod Navalkar Viewing Gallery,4.0,3,mumbai
9095,Mumbai,Pratap Art Gallery,3.375,8,mumbai
9096,Mumbai,Prime Mall,3.642857142857143,14,mumbai
9097,Mumbai,Prithvi Theatre,4.55256064690027,371,mumbai
9098,Mumbai,Priyadarshini Park,4.5,112,mumbai
9099,Mumbai,Priyasri Art Gallery,4.666666666666667,3,mumbai
9100,Mumbai,R City Mall,4.310077519379845,387,mumbai
9101,Mumbai,R Mall,4.0,2,mumbai
9102,Mumbai,R Odeon Mall,3.875,24,mumbai
9103,Mumbai,Raghuleela Mega Mall,3.6296296296296298,27,mumbai
9104,Mumbai,Raghuvanshi Mills,3.6666666666666665,12,mumbai
9105,Mumbai,Raheja Exocita Mudh Marve,4.8,5,mumbai
9106,Mumbai,Raj Bhavan,4.230769230769231,13,mumbai
9107,Mumbai,Rajabai Clock Tower,4.008298755186722,241,mumbai
9108,Mumbai,Rajawadi Garden,4.5,2,mumbai
9109,Mumbai,Rassaz Shopping Mall,3.8,5,mumbai
9110,Mumbai,Ratansi Mulji Fountain,4.0,5,mumbai
9111,Mumbai,Raudat Tahera,3.333333333333333,3,mumbai
9112,Mumbai,Rbi Coin Museum Mumbai,4.5,4,mumbai
9113,Mumbai,Red Carpet Wax Museum,4.767337807606264,894,mumbai
9114,Mumbai,Regal Circle,3.869565217391304,23,mumbai
9115,Mumbai,Rhythm Art Gallery,4.884615384615385,26,mumbai
9116,Mumbai,Royal Opera House,4.448275862068965,58,mumbai
9117,Mumbai,Royal Western India Turf Club,4.344827586206897,29,mumbai
9118,Mumbai,SK Patil Udyan,5.0,2,mumbai
9119,Mumbai,Sailors Home,4.0,3,mumbai
9120,Mumbai,Sakshi Gallery,4.5,2,mumbai
9121,Mumbai,Samrat Theatre,4.5,2,mumbai
9122,Mumbai,Sana Mosque,4.5,2,mumbai
9123,Mumbai,Sanay Guruji Arogya Mandir,4.5,2,mumbai
9124,Mumbai,Sanjay Gandhi National Park,4.226107226107226,858,mumbai
9125,Mumbai,Sankat Mochan Hanuman Mandir,4.076923076923077,13,mumbai
9126,Mumbai,Sarvoday Mall,3.5,14,mumbai
9127,Mumbai,Sassoon Dock,3.888888888888889,45,mumbai
9128,Mumbai,Seventh Day Adventist Church,5.0,2,mumbai
9129,Mumbai,Sewri Jetty,3.740740740740741,81,mumbai
9130,Mumbai,Shahid Vijay Salaskar Udyan,3.5,2,mumbai
9131,Mumbai,Shangrila Resort & Waterpark,4.435897435897436,39,mumbai
9132,Mumbai,Sheetla Devi Temple,3.75,4,mumbai
9133,Mumbai,Shilonda Trail,4.6,10,mumbai
9134,Mumbai,Shiv Parvati Temple,4.666666666666667,3,mumbai
9135,Mumbai,Shivaji Park,4.2905982905982905,351,mumbai
9136,Mumbai,Shree Akkalkot Swami Samarth Maharaj Math,5.0,3,mumbai
9137,Mumbai,Shree Ayyappa Mandir,4.666666666666667,3,mumbai
9138,Mumbai,Shree Ayyappa Temple,4.0,6,mumbai
9139,Mumbai,Shree Ayyappa Vishnu Temple,5.0,5,mumbai
9140,Mumbai,Shree Balaji Mandir,5.0,3,mumbai
9141,Mumbai,Shree Durga Mata Mandir,4.0,3,mumbai
9142,Mumbai,Shree Ganesh Sai Temple,5.0,2,mumbai
9143,Mumbai,Shree Gayatri Temple,4.0,2,mumbai
9144,Mumbai,Shree Kala Hanuman Temple,4.545454545454546,11,mumbai
9145,Mumbai,Shree Khanduba,4.666666666666667,3,mumbai
9146,Mumbai,Shree Rama Jain Dev Sthan,5.0,2,mumbai
9147,Mumbai,"Shree Ramakrishna Math, Khar",4.6923076923076925,13,mumbai
9148,Mumbai,Shree Shanishwar Mandir,3.6666666666666665,12,mumbai
9149,Mumbai,Shree Siddhivinayak,4.282027649769585,5425,mumbai
9150,Mumbai,Shree Swami Narayan Temple,4.428571428571429,7,mumbai
9151,Mumbai,Shree Swayambhu Patali Hanuman Mandir,3.75,8,mumbai
9152,Mumbai,Shree Tileswar Mahadev Mandir,4.0,2,mumbai
9153,Mumbai,Shree Tungeshwar Mandir,5.0,2,mumbai
9154,Mumbai,Shree Vitthal Rukhmani Temple,4.0,2,mumbai
9155,Mumbai,Shreevigna Harta Ganesh,5.0,1,mumbai
9156,Mumbai,Shri Dharmachakra Prabhav Tirth,4.5,10,mumbai
9157,Mumbai,Shri Jalaram Temple,4.0,1,mumbai
9158,Mumbai,Shri Krishna Mandir,5.0,1,mumbai
9159,Mumbai,Shri Ram Mandir,4.428571428571429,7,mumbai
9160,Mumbai,Shri Swaminarayan Mandir,4.769230769230769,13,mumbai
9161,Mumbai,Shri Trimurti Jain Mandir,5.0,1,mumbai
9162,Mumbai,Shrine of Don Bosco mumbai,3.5,2,mumbai
9163,Mumbai,Silver Oak,5.0,1,mumbai
9164,Mumbai,Sion Hillock Fort,3.588235294117647,17,mumbai
9165,Mumbai,Sitladevi Temple,4.0,7,mumbai
9166,Mumbai,Snow Kingdom,4.657894736842105,114,mumbai
9167,Mumbai,Snow World Mumbai,4.154929577464789,142,mumbai
9168,Mumbai,Sobo Central Mall,3.9615384615384617,26,mumbai
9169,Mumbai,Sohel Arts,4.5,2,mumbai
9170,Mumbai,Special Holidays,5.0,10,mumbai
9171,Mumbai,Sree Ayappa Temple,4.5,2,mumbai
9172,Mumbai,Sri Marali Mandir,4.333333333333333,3,mumbai
9173,Mumbai,Sri Ram Mandir,4.0,1,mumbai
9174,Mumbai,Sri Ramkrishna Math and Mission,4.75,4,mumbai
9175,Mumbai,Sri Sri Radha Giridhari Temple,4.666666666666667,3,mumbai
9176,Mumbai,Sri Sri Radha Gopinath Temple,4.509064002959675,2703,mumbai
9177,Mumbai,Sri Sri Radha Rasabihari Ji Temple,4.559859154929577,284,mumbai
9178,Mumbai,St Annes Church,4.75,4,mumbai
9179,Mumbai,St Blaise Church,4.428571428571429,14,mumbai
9180,Mumbai,St Ignacious Church,4.5,2,mumbai
9181,Mumbai,St John the Evangelist Church,4.2,5,mumbai
9182,Mumbai,St John's Church,4.4,5,mumbai
9183,Mumbai,St Josephs Syro Malabar Church,4.5,2,mumbai
9184,Mumbai,St Peter's Church,4.416666666666667,12,mumbai
9185,Mumbai,St Teresa Church,4.571428571428571,7,mumbai
9186,Mumbai,St. Andrew's Church,4.4,25,mumbai
9187,Mumbai,St. George's Fort - Mumbai,2.8,5,mumbai
9188,Mumbai,St. Michael's Church,4.275862068965517,58,mumbai
9189,Mumbai,St. Thomas Cathedral Mumbai,4.273584905660377,106,mumbai
9190,Mumbai,St. Xavier's College,4.48,25,mumbai
9191,Mumbai,Statue Of Chhatrapati Shivaji Maharaj,3.5,4,mumbai
9192,Mumbai,Still Water Aquatics - Nature Aquarium Gallery,4.5,2,mumbai
9193,Mumbai,Studio Malabar,5.0,2,mumbai
9194,Mumbai,Studio3 Art Gallery,4.5,2,mumbai
9195,Mumbai,Surana Arts,4.0,2,mumbai
9196,Mumbai,Suvarna Temple,4.333333333333333,3,mumbai
9197,Mumbai,Swami Samarth Temple,4.727272727272728,11,mumbai
9198,Mumbai,Swatantryaveer Savarkar Rashtriya Smarak,5.0,1,mumbai
9199,Mumbai,TMT Arts,5.0,1,mumbai
9200,Mumbai,Talao Pali Lake,4.0588235294117645,51,mumbai
9201,Mumbai,Tansa Dam,4.0,3,mumbai
9202,Mumbai,Tapeshwar Temple,5.0,1,mumbai
9203,Mumbai,Taraporewala Aquarium,3.698830409356725,342,mumbai
9204,Mumbai,Tejas Express,3.911111111111111,45,mumbai
9205,Mumbai,Thakkar Shopping Mall,3.727272727272727,11,mumbai
9206,Mumbai,Thakur Mall,3.347826086956522,23,mumbai
9207,Mumbai,The Art Loft,4.5,2,mumbai
9208,Mumbai,The Ashleys,5.0,2,mumbai
9209,Mumbai,The Church of Our Lady of Salvation,4.5,2,mumbai
9210,Mumbai,The Elephant Company,5.0,1,mumbai
9211,Mumbai,The Great Escape Water Park,4.4,50,mumbai
9212,Mumbai,The Hub Mall,3.7755102040816326,49,mumbai
9213,Mumbai,The National Sports Club of India,3.6,5,mumbai
9214,Mumbai,Thiruchembur Murugan Temple,3.789473684210526,19,mumbai
9215,Mumbai,Tower of Silence,3.466666666666667,45,mumbai
9216,Mumbai,Town Hall (Asiatic Society Library),4.344262295081967,61,mumbai
9217,Mumbai,Trafford House Z.J.M. Exports,3.0,1,mumbai
9218,Mumbai,Tulika Arts Gallery,4.0,3,mumbai
9219,Mumbai,Tulsi Lake,4.166666666666667,6,mumbai
9220,Mumbai,Umiya Mata Ji Mandir,4.5,4,mumbai
9221,Mumbai,University of Mumbai Library,4.0,6,mumbai
9222,Mumbai,Uttan Beach,4.454545454545454,33,mumbai
9223,Mumbai,V Mall,2.888888888888889,9,mumbai
9224,Mumbai,Vardhman Fantasy,3.849462365591398,93,mumbai
9225,Mumbai,Veer Savarkar Udhyan,4.5,12,mumbai
9226,Mumbai,Versova Beach,4.095890410958904,73,mumbai
9227,Mumbai,Victoria Gardens (Jijamata Udyan),3.719512195121952,82,mumbai
9228,Mumbai,Victorian Gothic and Art Deco Ensembles of Mumbai - UNESCO,3.0,1,mumbai
9229,Mumbai,Vihar Lake,4.153846153846154,13,mumbai
9230,Mumbai,Vikhroli Sarwajanik Mandir,4.5,2,mumbai
9231,Mumbai,Village Krafts,4.0,2,mumbai
9232,Mumbai,Viviana Mall,4.380530973451328,339,mumbai
9233,Mumbai,Viya Home,5.0,1,mumbai
9234,Mumbai,Volte Gallery,4.4,5,mumbai
9235,Mumbai,Wadia Clock Tower,4.285714285714286,7,mumbai
9236,Mumbai,Wageshwari Mandir,4.6,5,mumbai
9237,Mumbai,Walkeshwar Temple,4.227272727272728,22,mumbai
9238,Mumbai,Wankhede Stadium,4.177339901477833,406,mumbai
9239,Mumbai,Water Kingdom,4.689922480620155,1419,mumbai
9240,Mumbai,Wellington Fountain,4.5,2,mumbai
9241,Mumbai,Wesley Church,3.5,2,mumbai
9242,Mumbai,Willingdon Sports Club,4.565656565656566,99,mumbai
9243,Mumbai,World Trade Centre,3.526315789473684,19,mumbai
9244,Mumbai,Worli Fort,4.133333333333334,15,mumbai
9245,Mumbai,Worli Sea Face,4.47027027027027,370,mumbai
9246,Munnar,Fun Forest Adventure Park,4.516129032258065,93,munnar
9247,Munnar,Kannan Devan Tea Museum,4.021752265861028,1655,munnar
9248,Munnar,Keezharkuthu Falls,4.666666666666667,18,munnar
9249,Munnar,Kundala Dam Lake,4.358695652173913,644,munnar
9250,Munnar,Lakshimi Hills,4.333333333333333,3,munnar
9251,Munnar,Lock Heart Gap,4.380281690140845,213,munnar
9252,Munnar,Mattupetti Indo-Swiss Farm,3.806451612903226,31,munnar
9253,Munnar,Mattupetty Dam,4.0,4,munnar
9254,Munnar,Mistletoe art Gallery,4.142857142857143,7,munnar
9255,Munnar,Mount Carmel Church &Mount Carmel Pilgrim Centre,4.297297297297297,37,munnar
9256,Munnar,Muniyara Dolmens,4.014705882352941,68,munnar
9257,Munnar,MunnarSpice.com,5.0,3,munnar
9258,Munnar,Nyayamkadu Waterfalls,4.590909090909091,22,munnar
9259,Munnar,Ottakathala Medu Mountain Range,4.222222222222222,9,munnar
9260,Munnar,Pallivasal Falls,4.525,80,munnar
9261,Munnar,Panoramic Helipad,3.857142857142857,7,munnar
9262,Munnar,Periyakanal Waterfalls,4.363636363636363,22,munnar
9263,Munnar,Photo Point,4.215,800,munnar
9264,Munnar,Power House Falls,4.185185185185185,54,munnar
9265,Munnar,Punnarnava Cultural Center,4.0,6,munnar
9266,Munnar,Rajamalai (Eravikulam) National Park,3.9923529411764704,1700,munnar
9267,Munnar,Ravi's Spice Garden,4.0,3,munnar
9268,Munnar,Ripple Waterfalls,4.132075471698113,53,munnar
9269,Munnar,Rose Gardens,4.210191082802548,1099,munnar
9270,Munnar,Salim Ali Bird Sanctuary,4.125,24,munnar
9271,Munnar,Swiftlet Cave Munnar,4.666666666666667,6,munnar
9272,Munnar,Tea Gardens,4.440464970153943,3183,munnar
9273,Munnar,Thirumeny Cultural Centre,4.0,19,munnar
9274,Munnar,Thommankuthu Falls,4.222222222222222,54,munnar
9275,Munnar,Thoovanam Falls,4.174603174603175,63,munnar
9276,Munnar,Top Station,4.218696883852691,1765,munnar
9277,Murdeshwar,Dive Goa,4.571428571428571,14,murdeshwar
9278,Murdeshwar,Kethapayya Narayan Temple,4.3277777777777775,180,murdeshwar
9279,Murdeshwar,Murdeshwar Fort,4.4,10,murdeshwar
9280,Murdeshwar,Murudeshwar Beach,4.201342281879195,149,murdeshwar
9281,Murdeshwar,Netrani Adventures,5.0,1,murdeshwar
9282,Murdeshwar,Netrani Island,4.276315789473684,76,murdeshwar
9283,Murdeshwar,Statue Park,4.144927536231884,69,murdeshwar
9284,Murdeshwar,Sultani Masjid,4.0,1,murdeshwar
9285,Murdeshwar,West Coast Adventures,4.871595330739299,257,murdeshwar
9286,Murshidabad,Azimganj,4.25,4,murshidabad
9287,Murshidabad,Bhavaniswar Mandir,3.875,8,murshidabad
9288,Murshidabad,Char Bangla Temple,4.25,20,murshidabad
9289,Murshidabad,Dutch Cemetery,3.5625,16,murshidabad
9290,Murshidabad,Footi Mosque,2.958333333333333,24,murshidabad
9291,Murshidabad,Hazarduari Palace Museum,4.077272727272727,220,murshidabad
9292,Murshidabad,House Of Jagath Seth,3.647058823529412,34,murshidabad
9293,Murshidabad,Imambara,3.772727272727273,44,murshidabad
9294,Murshidabad,Jafarganj Cemetery,3.555555555555556,18,murshidabad
9295,Murshidabad,Jahan Kosha Cannon,3.5,50,murshidabad
9296,Murshidabad,Jalangi River,4.076923076923077,13,murshidabad
9297,Murshidabad,Kathgola Gardens,4.0,64,murshidabad
9298,Murshidabad,Katra Masjid,3.9909090909090894,110,murshidabad
9299,Murshidabad,Khosh Bagh,3.692307692307693,39,murshidabad
9300,Murshidabad,Kiriteswari Temple,3.125,16,murshidabad
9301,Murshidabad,Motijheel Mosque and Cemetery,3.571428571428572,28,murshidabad
9302,Murshidabad,Motijheel Park,4.14,50,murshidabad
9303,Murshidabad,Nasipur Palace,3.644444444444445,45,murshidabad
9304,Murshidabad,Nil Kuthi Mound,4.0,3,murshidabad
9305,Murshidabad,Nimak Haram Deori,2.6875,16,murshidabad
9306,Murshidabad,Old Cossimbazar (berhampore) Palace,3.0,7,murshidabad
9307,Murshidabad,Old English Cemetery,3.0,11,murshidabad
9308,Murshidabad,Tomb of Alivardi Khan,3.142857142857143,7,murshidabad
9309,Murshidabad,Tomb of Azimunnisa Begum,3.076923076923077,13,murshidabad
9310,Murshidabad,Tomb of Siraj-ud-Daulah,3.125,16,murshidabad
9311,Murshidabad,Tripolia Gate,3.625,16,murshidabad
